Cluster,FID,Lat,Long,DAYNO.,RAINFALL,YEAR
65,23.0,29.75,79.25,183.5,2.877049180327869,1980.0
66,20.0,29.75,78.5,183.5,4.131147540983607,1980.0
67,0.0,28.75,80.0,183.5,4.030054644808743,1980.0
68,27.0,29.75,80.25,183.5,5.524590163934426,1980.0
69,47.0,30.25,79.75,183.5,2.150273224043716,1980.0
70,38.0,30.0,80.25,183.5,5.325136612021858,1980.0
71,33.0,30.0,79.0,183.5,3.418032786885246,1980.0
72,37.0,30.0,80.0,183.5,3.8169398907103824,1980.0
73,1.0,29.0,79.25,183.5,1.901639344262295,1980.0
74,54.0,30.5,78.25,183.5,3.633879781420765,1980.0
75,50.0,30.25,80.5,183.5,5.092896174863388,1980.0
76,11.0,29.5,78.75,183.5,3.3224043715846996,1980.0
77,80.0,31.0,79.75,183.5,3.0081967213114753,1980.0
78,73.0,31.0,78.0,183.5,3.9153005464480874,1980.0
79,79.0,31.0,79.5,183.5,3.202185792349727,1980.0
0,4.0,29.0,80.0,183.0,4.756164383561644,1981.0
1,32.0,30.0,78.75,183.0,2.0164383561643837,1981.0
2,48.0,30.25,80.0,183.0,6.668493150684932,1981.0
3,68.0,30.75,79.0,183.0,3.9945205479452053,1981.0
4,53.0,30.5,78.0,183.0,4.66027397260274,1981.0
5,51.5,30.25,80.875,183.0,6.402739726027397,1981.0
6,7.0,29.25,79.5,183.0,4.487671232876712,1981.0
7,59.0,30.5,79.5,183.0,2.7726027397260276,1981.0
8,18.0,29.75,78.0,183.0,2.5287671232876714,1981.0
9,25.0,29.75,79.75,183.0,3.802739726027397,1981.0
10,12.0,29.5,79.0,183.0,3.43013698630137,1981.0
11,75.0,31.0,78.5,183.0,2.7835616438356166,1981.0
12,27.0,29.75,80.25,183.0,6.032876712328767,1981.0
13,56.0,30.5,78.75,183.0,3.249315068493151,1981.0
14,79.0,31.0,79.5,183.0,3.2794520547945205,1981.0
15,34.0,30.0,79.25,183.0,2.649315068493151,1981.0
16,61.0,30.5,80.0,183.0,5.024657534246575,1981.0
17,73.0,31.0,78.0,183.0,3.419178082191781,1981.0
18,82.0,31.25,79.0,183.0,2.9616438356164383,1981.0
19,54.0,30.5,78.25,183.0,4.263013698630137,1981.0
20,29.0,30.0,78.0,183.0,3.219178082191781,1981.0
21,16.0,29.5,80.0,183.0,3.350684931506849,1981.0
22,17.0,29.5,80.25,183.0,4.920547945205479,1981.0
23,19.0,29.75,78.25,183.0,2.3095890410958906,1981.0
24,70.0,30.75,79.5,183.0,3.2958904109589042,1981.0
25,10.0,29.25,80.25,183.0,4.164383561643835,1981.0
26,1.0,29.0,79.25,183.0,3.361643835616438,1981.0
27,23.0,29.75,79.25,183.0,2.8684931506849316,1981.0
28,39.0,30.0,80.5,183.0,6.276712328767124,1981.0
29,63.5,30.75,77.875,183.0,3.754794520547945,1981.0
30,6.0,29.25,79.25,183.0,4.821917808219178,1981.0
31,42.0,30.25,78.5,183.0,1.8356164383561644,1981.0
32,2.0,29.0,79.5,183.0,1.8767123287671232,1981.0
33,44.0,30.25,79.0,183.0,2.372602739726027,1981.0
34,15.0,29.5,79.75,183.0,3.0383561643835617,1981.0
35,65.0,30.75,78.25,183.0,3.7205479452054795,1981.0
36,24.0,29.75,79.5,183.0,2.802739726027397,1981.0
37,31.0,30.0,78.5,183.0,2.4547945205479453,1981.0
38,78.0,31.0,79.25,183.0,3.4602739726027396,1981.0
39,81.0,31.25,78.25,183.0,2.495890410958904,1981.0
40,13.0,29.5,79.25,183.0,3.9917808219178084,1981.0
41,26.0,29.75,80.0,183.0,4.884931506849315,1981.0
42,11.0,29.5,78.75,183.0,3.191780821917808,1981.0
43,50.0,30.25,80.5,183.0,6.394520547945206,1981.0
44,57.0,30.5,79.0,183.0,4.608219178082192,1981.0
45,77.0,31.0,79.0,183.0,3.164383561643836,1981.0
46,80.0,31.0,79.75,183.0,3.1945205479452055,1981.0
47,71.5,30.75,79.875,183.0,4.026027397260274,1981.0
48,40.0,30.25,78.0,183.0,5.473972602739726,1981.0
49,37.0,30.0,80.0,183.0,6.7835616438356166,1981.0
50,55.0,30.5,78.5,183.0,3.6082191780821917,1981.0
51,76.0,31.0,78.75,183.0,2.8958904109589043,1981.0
52,45.0,30.25,79.25,183.0,3.1397260273972605,1981.0
53,36.0,30.0,79.75,183.0,5.463013698630137,1981.0
54,5.0,29.25,79.0,183.0,3.191780821917808,1981.0
55,30.0,30.0,78.25,183.0,3.9945205479452053,1981.0
56,46.0,30.25,79.5,183.0,2.73972602739726,1981.0
57,21.0,29.75,78.75,183.0,3.0493150684931507,1981.0
58,33.0,30.0,79.0,183.0,2.621917808219178,1981.0
59,67.0,30.75,78.75,183.0,2.9726027397260273,1981.0
60,35.0,30.0,79.5,183.0,2.463013698630137,1981.0
61,22.0,29.75,79.0,183.0,3.2739726027397262,1981.0
62,74.0,31.0,78.25,183.0,3.282191780821918,1981.0
63,58.0,30.5,79.25,183.0,2.7726027397260276,1981.0
64,0.0,28.75,80.0,183.0,4.950684931506849,1981.0
65,8.0,29.25,79.75,183.0,3.5452054794520547,1981.0
66,60.0,30.5,79.75,183.0,3.7726027397260276,1981.0
67,47.0,30.25,79.75,183.0,4.917808219178082,1981.0
68,62.0,30.5,80.25,183.0,6.463013698630137,1981.0
69,9.0,29.25,80.0,183.0,3.2575342465753425,1981.0
70,38.0,30.0,80.25,183.0,6.443835616438356,1981.0
71,49.0,30.25,80.25,183.0,6.553424657534246,1981.0
72,14.0,29.5,79.5,183.0,3.3232876712328765,1981.0
73,66.0,30.75,78.5,183.0,1.2082191780821918,1981.0
74,3.0,29.0,79.75,183.0,5.164383561643835,1981.0
75,20.0,29.75,78.5,183.0,3.345205479452055,1981.0
76,43.0,30.25,78.75,183.0,1.8520547945205479,1981.0
77,28.0,30.0,77.75,183.0,1.989041095890411,1981.0
78,69.0,30.75,79.25,183.0,3.2904109589041095,1981.0
79,41.0,30.25,78.25,183.0,4.153424657534247,1981.0
0,47.0,30.25,79.75,183.0,3.0986301369863014,1982.0
1,54.0,30.5,78.25,183.0,3.0931506849315067,1982.0
2,11.5,29.375,79.75,183.0,3.756164383561644,1982.0
3,22.0,29.75,79.0,183.0,4.298630136986302,1982.0
4,68.0,30.75,79.0,183.0,4.019178082191781,1982.0
5,51.5,30.25,80.875,183.0,5.705479452054795,1982.0
6,20.0,29.75,78.5,183.0,4.243835616438356,1982.0
7,71.0,30.75,79.75,183.0,3.254794520547945,1982.0
8,26.0,29.75,80.0,183.0,6.706849315068493,1982.0
9,75.0,31.0,78.5,183.0,3.824657534246575,1982.0
10,1.0,29.0,79.25,183.0,4.5698630136986305,1982.0
11,49.0,30.25,80.25,183.0,4.082191780821918,1982.0
12,40.0,30.25,78.0,183.0,4.463013698630137,1982.0
13,32.0,30.0,78.75,183.0,3.219178082191781,1982.0
14,46.0,30.25,79.5,183.0,3.136986301369863,1982.0
15,0.0,28.75,80.0,183.0,4.558904109589041,1982.0
16,10.0,29.25,80.25,183.0,5.64931506849315,1982.0
17,73.0,31.0,78.0,183.0,3.7726027397260276,1982.0
18,82.0,31.25,79.0,183.0,3.6410958904109587,1982.0
19,79.0,31.0,79.5,183.0,3.4356164383561643,1982.0
20,43.0,30.25,78.75,183.0,2.7616438356164386,1982.0
21,14.0,29.5,79.5,183.0,3.547945205479452,1982.0
22,28.0,30.0,77.75,183.0,2.073972602739726,1982.0
23,30.0,30.0,78.25,183.0,3.4054794520547946,1982.0
24,61.0,30.5,80.0,183.0,2.9452054794520546,1982.0
25,50.0,30.25,80.5,183.0,5.2684931506849315,1982.0
26,18.0,29.75,78.0,183.0,2.706849315068493,1982.0
27,45.0,30.25,79.25,183.0,3.180821917808219,1982.0
28,6.0,29.25,79.25,183.0,4.3780821917808215,1982.0
29,19.0,29.75,78.25,183.0,2.9534246575342467,1982.0
30,81.0,31.25,78.25,183.0,5.542465753424658,1982.0
31,12.0,29.5,79.0,183.0,4.506849315068493,1982.0
32,63.5,30.75,77.875,183.0,3.9726027397260273,1982.0
33,53.0,30.5,78.0,183.0,4.484931506849315,1982.0
34,57.0,30.5,79.0,183.0,3.9287671232876713,1982.0
35,38.0,30.0,80.25,183.0,5.265753424657534,1982.0
36,56.0,30.5,78.75,183.0,3.6136986301369864,1982.0
37,60.0,30.5,79.75,183.0,3.021917808219178,1982.0
38,24.0,29.75,79.5,183.0,3.232876712328767,1982.0
39,23.0,29.75,79.25,183.0,3.526027397260274,1982.0
40,42.0,30.25,78.5,183.0,2.6,1982.0
41,74.0,31.0,78.25,183.0,3.4904109589041097,1982.0
42,36.0,30.0,79.75,183.0,4.147945205479452,1982.0
43,27.0,29.75,80.25,183.0,6.942465753424657,1982.0
44,25.0,29.75,79.75,183.0,5.252054794520548,1982.0
45,5.0,29.25,79.0,183.0,3.610958904109589,1982.0
46,33.0,30.0,79.0,183.0,3.202739726027397,1982.0
47,77.0,31.0,79.0,183.0,3.6082191780821917,1982.0
48,69.0,30.75,79.25,183.0,3.4602739726027396,1982.0
49,13.0,29.5,79.25,183.0,4.747945205479452,1982.0
50,67.0,30.75,78.75,183.0,3.9808219178082194,1982.0
51,41.0,30.25,78.25,183.0,3.0767123287671234,1982.0
52,35.0,30.0,79.5,183.0,2.750684931506849,1982.0
53,11.0,29.5,78.75,183.0,3.797260273972603,1982.0
54,39.0,30.0,80.5,183.0,5.882191780821918,1982.0
55,48.0,30.25,80.0,183.0,3.3315068493150686,1982.0
56,59.0,30.5,79.5,183.0,3.347945205479452,1982.0
57,72.0,30.75,80.0,183.0,2.9178082191780823,1982.0
58,58.0,30.5,79.25,183.0,3.4575342465753423,1982.0
59,76.0,31.0,78.75,183.0,3.967123287671233,1982.0
60,34.0,30.0,79.25,183.0,2.8767123287671232,1982.0
61,4.0,29.0,80.0,183.0,4.158904109589041,1982.0
62,78.0,31.0,79.25,183.0,3.6082191780821917,1982.0
63,16.0,29.5,80.0,183.0,3.682191780821918,1982.0
64,70.0,30.75,79.5,183.0,3.3643835616438356,1982.0
65,29.0,30.0,78.0,183.0,3.041095890410959,1982.0
66,21.0,29.75,78.75,183.0,4.33972602739726,1982.0
67,9.0,29.25,80.0,183.0,3.767123287671233,1982.0
68,7.0,29.25,79.5,183.0,4.279452054794521,1982.0
69,80.0,31.0,79.75,183.0,3.361643835616438,1982.0
70,66.0,30.75,78.5,183.0,2.4027397260273973,1982.0
71,44.0,30.25,79.0,183.0,2.671232876712329,1982.0
72,3.0,29.0,79.75,183.0,3.408219178082192,1982.0
73,37.0,30.0,80.0,183.0,3.0767123287671234,1982.0
74,62.0,30.5,80.25,183.0,4.882191780821918,1982.0
75,31.0,30.0,78.5,183.0,3.378082191780822,1982.0
76,2.0,29.0,79.5,183.0,2.4684931506849317,1982.0
77,65.0,30.75,78.25,183.0,4.008219178082192,1982.0
78,55.0,30.5,78.5,183.0,2.7534246575342465,1982.0
79,17.0,29.5,80.25,183.0,5.983561643835617,1982.0
0,25.0,29.75,79.75,183.0,5.13972602739726,1983.0
1,54.0,30.5,78.25,183.0,3.389041095890411,1983.0
2,69.0,30.75,79.25,183.0,3.789041095890411,1983.0
3,50.0,30.25,80.5,183.0,5.695890410958904,1983.0
4,2.0,29.0,79.5,183.0,4.789041095890411,1983.0
5,12.0,29.5,79.0,183.0,4.35068493150685,1983.0
6,73.0,31.0,78.0,183.0,4.208219178082191,1983.0
7,19.0,29.75,78.25,183.0,3.747945205479452,1983.0
8,12.5,29.375,80.0,183.0,5.816438356164384,1983.0
9,33.0,30.0,79.0,183.0,4.068493150684931,1983.0
10,60.0,30.5,79.75,183.0,3.6,1983.0
11,76.0,31.0,78.75,183.0,2.9506849315068493,1983.0
12,42.0,30.25,78.5,183.0,2.8465753424657536,1983.0
13,24.0,29.75,79.5,183.0,4.561643835616438,1983.0
14,80.0,31.0,79.75,183.0,3.7424657534246575,1983.0
15,28.5,30.0,77.875,183.0,3.680821917808219,1983.0
16,37.0,30.0,80.0,183.0,3.671232876712329,1983.0
17,27.0,29.75,80.25,183.0,6.813698630136987,1983.0
18,0.0,28.75,80.0,183.0,5.534246575342466,1983.0
19,55.0,30.5,78.5,183.0,2.8602739726027395,1983.0
20,49.0,30.25,80.25,183.0,4.69041095890411,1983.0
21,44.0,30.25,79.0,183.0,4.227397260273973,1983.0
22,51.5,30.25,80.875,183.0,6.158904109589041,1983.0
23,41.0,30.25,78.25,183.0,3.6876712328767125,1983.0
24,20.0,29.75,78.5,183.0,3.484931506849315,1983.0
25,71.0,30.75,79.75,183.0,3.745205479452055,1983.0
26,63.0,30.75,77.75,183.0,4.046575342465753,1983.0
27,5.0,29.25,79.0,183.0,4.301369863013699,1983.0
28,1.0,29.0,79.25,183.0,4.345205479452055,1983.0
29,82.0,31.25,79.0,183.0,3.0164383561643837,1983.0
30,45.0,30.25,79.25,183.0,4.260273972602739,1983.0
31,23.0,29.75,79.25,183.0,4.446575342465754,1983.0
32,70.0,30.75,79.5,183.0,3.7041095890410958,1983.0
33,43.0,30.25,78.75,183.0,3.33972602739726,1983.0
34,21.0,29.75,78.75,183.0,3.978082191780822,1983.0
35,57.0,30.5,79.0,183.0,4.282191780821917,1983.0
36,53.0,30.5,78.0,183.0,5.1287671232876715,1983.0
37,74.0,31.0,78.25,183.0,3.8602739726027395,1983.0
38,22.0,29.75,79.0,183.0,4.304109589041096,1983.0
39,26.0,29.75,80.0,183.0,5.991780821917808,1983.0
40,18.0,29.75,78.0,183.0,3.835616438356164,1983.0
41,34.0,30.0,79.25,183.0,4.175342465753425,1983.0
42,15.0,29.5,79.75,183.0,4.8191780821917805,1983.0
43,56.0,30.5,78.75,183.0,3.2958904109589042,1983.0
44,77.0,31.0,79.0,183.0,3.2684931506849315,1983.0
45,38.0,30.0,80.25,183.0,5.983561643835617,1983.0
46,64.0,30.75,78.0,183.0,3.6575342465753424,1983.0
47,65.0,30.75,78.25,183.0,3.558904109589041,1983.0
48,66.0,30.75,78.5,183.0,1.6876712328767123,1983.0
49,30.0,30.0,78.25,183.0,3.671232876712329,1983.0
50,40.0,30.25,78.0,183.0,5.093150684931507,1983.0
51,6.0,29.25,79.25,183.0,4.468493150684932,1983.0
52,39.0,30.0,80.5,183.0,6.468493150684932,1983.0
53,68.0,30.75,79.0,183.0,3.6986301369863015,1983.0
54,7.0,29.25,79.5,183.0,4.657534246575342,1983.0
55,79.0,31.0,79.5,183.0,3.8,1983.0
56,32.0,30.0,78.75,183.0,3.5178082191780824,1983.0
57,46.0,30.25,79.5,183.0,3.9726027397260273,1983.0
58,48.0,30.25,80.0,183.0,3.936986301369863,1983.0
59,14.0,29.5,79.5,183.0,4.534246575342466,1983.0
60,11.0,29.5,78.75,183.0,4.191780821917808,1983.0
61,75.0,31.0,78.5,183.0,2.802739726027397,1983.0
62,67.0,30.75,78.75,183.0,2.873972602739726,1983.0
63,3.0,29.0,79.75,183.0,5.326027397260274,1983.0
64,72.0,30.75,80.0,183.0,3.43013698630137,1983.0
65,35.0,30.0,79.5,183.0,4.008219178082192,1983.0
66,58.0,30.5,79.25,183.0,3.8219178082191783,1983.0
67,8.0,29.25,79.75,183.0,5.071232876712329,1983.0
68,17.0,29.5,80.25,183.0,6.213698630136986,1983.0
69,31.0,30.0,78.5,183.0,3.334246575342466,1983.0
70,78.0,31.0,79.25,183.0,3.7726027397260276,1983.0
71,10.0,29.25,80.25,183.0,6.2,1983.0
72,36.0,30.0,79.75,183.0,4.6657534246575345,1983.0
73,59.0,30.5,79.5,183.0,3.728767123287671,1983.0
74,47.0,30.25,79.75,183.0,3.6767123287671235,1983.0
75,62.0,30.5,80.25,183.0,4.821917808219178,1983.0
76,81.0,31.25,78.25,183.0,2.926027397260274,1983.0
77,61.0,30.5,80.0,183.0,3.7260273972602738,1983.0
78,4.0,29.0,80.0,183.0,5.53972602739726,1983.0
79,13.0,29.5,79.25,183.0,4.53972602739726,1983.0
0,71.0,30.75,79.75,183.5,2.314207650273224,1984.0
1,22.0,29.75,79.0,183.5,2.6557377049180326,1984.0
2,54.0,30.5,78.25,183.5,3.4644808743169397,1984.0
3,24.0,29.75,79.5,183.5,3.0437158469945356,1984.0
4,0.0,28.75,80.0,183.5,4.669398907103825,1984.0
5,39.0,30.0,80.5,183.5,6.459016393442623,1984.0
6,59.0,30.5,79.5,183.5,2.2240437158469946,1984.0
7,82.0,31.25,79.0,183.5,1.9098360655737705,1984.0
8,43.0,30.25,78.75,183.5,2.098360655737705,1984.0
9,18.0,29.75,78.0,183.5,3.4945355191256833,1984.0
10,1.5,29.0,79.375,183.5,3.0614754098360657,1984.0
11,73.0,31.0,78.0,183.5,3.2076502732240435,1984.0
12,17.0,29.5,80.25,183.5,6.226775956284153,1984.0
13,62.0,30.5,80.25,183.5,5.800546448087432,1984.0
14,68.0,30.75,79.0,183.5,1.9863387978142077,1984.0
15,51.5,30.25,80.875,183.5,6.443989071038251,1984.0
16,37.0,30.0,80.0,183.5,6.10655737704918,1984.0
17,13.0,29.5,79.25,183.5,2.740437158469945,1984.0
18,67.0,30.75,78.75,183.5,2.1366120218579234,1984.0
19,9.0,29.25,80.0,183.5,4.699453551912568,1984.0
20,31.5,30.0,78.625,183.5,2.9918032786885247,1984.0
21,78.0,31.0,79.25,183.5,2.1639344262295084,1984.0
22,45.0,30.25,79.25,183.5,2.087431693989071,1984.0
23,30.0,30.0,78.25,183.5,3.66120218579235,1984.0
24,60.0,30.5,79.75,183.5,2.407103825136612,1984.0
25,74.0,31.0,78.25,183.5,3.051912568306011,1984.0
26,53.0,30.5,78.0,183.5,4.366120218579235,1984.0
27,12.0,29.5,79.0,183.5,2.6775956284153004,1984.0
28,25.0,29.75,79.75,183.5,4.7076502732240435,1984.0
29,28.0,30.0,77.75,183.5,3.4344262295081966,1984.0
30,63.0,30.75,77.75,183.5,3.087431693989071,1984.0
31,19.0,29.75,78.25,183.5,3.2841530054644807,1984.0
32,81.0,31.25,78.25,183.5,1.9808743169398908,1984.0
33,69.0,30.75,79.25,183.5,2.19672131147541,1984.0
34,57.0,30.5,79.0,183.5,2.0327868852459017,1984.0
35,4.0,29.0,80.0,183.5,4.6502732240437155,1984.0
36,40.0,30.25,78.0,183.5,4.972677595628415,1984.0
37,20.0,29.75,78.5,183.5,3.1939890710382515,1984.0
38,75.0,31.0,78.5,183.5,2.3551912568306013,1984.0
39,66.0,30.75,78.5,183.5,1.0218579234972678,1984.0
40,42.0,30.25,78.5,183.5,2.4262295081967213,1984.0
41,29.0,30.0,78.0,183.5,3.901639344262295,1984.0
42,70.0,30.75,79.5,183.5,2.390710382513661,1984.0
43,48.0,30.25,80.0,183.5,5.80327868852459,1984.0
44,80.0,31.0,79.75,183.5,2.226775956284153,1984.0
45,65.0,30.75,78.25,183.5,4.079234972677596,1984.0
46,3.0,29.0,79.75,183.5,4.281420765027322,1984.0
47,55.0,30.5,78.5,183.5,2.7759562841530054,1984.0
48,21.0,29.75,78.75,183.5,3.0382513661202184,1984.0
49,23.0,29.75,79.25,183.5,2.691256830601093,1984.0
50,38.0,30.0,80.25,183.5,6.426229508196721,1984.0
51,26.0,29.75,80.0,183.5,6.193989071038251,1984.0
52,34.0,30.0,79.25,183.5,2.33879781420765,1984.0
53,5.0,29.25,79.0,183.5,2.6448087431693987,1984.0
54,77.0,31.0,79.0,183.5,1.969945355191257,1984.0
55,64.0,30.75,78.0,183.5,3.1147540983606556,1984.0
56,33.0,30.0,79.0,183.5,2.278688524590164,1984.0
57,36.0,30.0,79.75,183.5,5.076502732240437,1984.0
58,15.0,29.5,79.75,183.5,3.726775956284153,1984.0
59,58.0,30.5,79.25,183.5,2.0355191256830603,1984.0
60,8.0,29.25,79.75,183.5,3.6830601092896176,1984.0
61,6.0,29.25,79.25,183.5,2.73224043715847,1984.0
62,61.0,30.5,80.0,183.5,3.3579234972677594,1984.0
63,16.0,29.5,80.0,183.5,5.759562841530054,1984.0
64,47.0,30.25,79.75,183.5,3.1530054644808745,1984.0
65,35.0,30.0,79.5,183.5,2.7950819672131146,1984.0
66,7.0,29.25,79.5,183.5,2.948087431693989,1984.0
67,79.0,31.0,79.5,183.5,2.2295081967213113,1984.0
68,46.0,30.25,79.5,183.5,2.3579234972677594,1984.0
69,44.0,30.25,79.0,183.5,2.0027322404371586,1984.0
70,56.0,30.5,78.75,183.5,2.23224043715847,1984.0
71,11.0,29.5,78.75,183.5,2.860655737704918,1984.0
72,50.0,30.25,80.5,183.5,6.396174863387978,1984.0
73,27.0,29.75,80.25,183.5,6.407103825136612,1984.0
74,14.0,29.5,79.5,183.5,2.658469945355191,1984.0
75,76.0,31.0,78.75,183.5,2.459016393442623,1984.0
76,49.0,30.25,80.25,183.5,6.2349726775956285,1984.0
77,41.0,30.25,78.25,183.5,3.871584699453552,1984.0
78,72.0,30.75,80.0,183.5,2.6448087431693987,1984.0
79,10.0,29.25,80.25,183.5,5.532786885245901,1984.0
0,21.0,29.75,78.75,183.0,5.221917808219178,1985.0
1,60.0,30.5,79.75,183.0,3.515068493150685,1985.0
2,74.0,31.0,78.25,183.0,4.586301369863014,1985.0
3,26.0,29.75,80.0,183.0,6.786301369863014,1985.0
4,2.0,29.0,79.5,183.0,5.575342465753424,1985.0
5,29.0,30.0,78.0,183.0,4.638356164383562,1985.0
6,69.0,30.75,79.25,183.0,3.8383561643835615,1985.0
7,51.5,30.25,80.875,183.0,6.391780821917808,1985.0
8,35.0,30.0,79.5,183.0,3.3835616438356166,1985.0
9,13.0,29.5,79.25,183.0,5.739726027397261,1985.0
10,53.0,30.5,78.0,183.0,4.8712328767123285,1985.0
11,49.0,30.25,80.25,183.0,6.419178082191781,1985.0
12,56.0,30.5,78.75,183.0,5.147945205479452,1985.0
13,4.0,29.0,80.0,183.0,6.265753424657534,1985.0
14,82.0,31.25,79.0,183.0,5.717808219178083,1985.0
15,71.0,30.75,79.75,183.0,3.591780821917808,1985.0
16,17.0,29.5,80.25,183.0,6.443835616438356,1985.0
17,8.0,29.25,79.75,183.0,5.446575342465754,1985.0
18,30.0,30.0,78.25,183.0,4.701369863013698,1985.0
19,44.0,30.25,79.0,183.0,2.8383561643835615,1985.0
20,42.0,30.25,78.5,183.0,3.6575342465753424,1985.0
21,67.0,30.75,78.75,183.0,6.035616438356165,1985.0
22,78.0,31.0,79.25,183.0,3.9534246575342467,1985.0
23,12.0,29.5,79.0,183.0,4.619178082191781,1985.0
24,64.0,30.75,78.0,183.0,3.9013698630136986,1985.0
25,48.0,30.25,80.0,183.0,6.197260273972603,1985.0
26,37.0,30.0,80.0,183.0,6.3863013698630136,1985.0
27,72.0,30.75,80.0,183.0,4.120547945205479,1985.0
28,50.0,30.25,80.5,183.0,6.454794520547945,1985.0
29,80.0,31.0,79.75,183.0,3.7013698630136984,1985.0
30,14.0,29.5,79.5,183.0,4.1808219178082195,1985.0
31,45.0,30.25,79.25,183.0,3.208219178082192,1985.0
32,39.0,30.0,80.5,183.0,6.3561643835616435,1985.0
33,76.0,31.0,78.75,183.0,6.049315068493151,1985.0
34,31.5,30.0,78.625,183.0,4.239726027397261,1985.0
35,19.0,29.75,78.25,183.0,3.841095890410959,1985.0
36,66.0,30.75,78.5,183.0,6.421917808219178,1985.0
37,6.0,29.25,79.25,183.0,6.010958904109589,1985.0
38,63.0,30.75,77.75,183.0,4.531506849315068,1985.0
39,24.0,29.75,79.5,183.0,3.9013698630136986,1985.0
40,33.0,30.0,79.0,183.0,2.904109589041096,1985.0
41,22.0,29.75,79.0,183.0,4.7315068493150685,1985.0
42,36.0,30.0,79.75,183.0,5.701369863013698,1985.0
43,16.0,29.5,80.0,183.0,6.065753424657534,1985.0
44,57.0,30.5,79.0,183.0,4.641095890410959,1985.0
45,11.0,29.5,78.75,183.0,4.284931506849315,1985.0
46,58.0,30.5,79.25,183.0,3.3123287671232875,1985.0
47,55.0,30.5,78.5,183.0,4.6219178082191785,1985.0
48,59.0,30.5,79.5,183.0,3.4575342465753423,1985.0
49,20.0,29.75,78.5,183.0,5.380821917808219,1985.0
50,61.0,30.5,80.0,183.0,4.7095890410958905,1985.0
51,38.0,30.0,80.25,183.0,6.358904109589041,1985.0
52,7.0,29.25,79.5,183.0,5.7095890410958905,1985.0
53,9.0,29.25,80.0,183.0,5.7315068493150685,1985.0
54,43.0,30.25,78.75,183.0,3.372602739726027,1985.0
55,62.0,30.5,80.25,183.0,6.238356164383561,1985.0
56,41.0,30.25,78.25,183.0,4.112328767123287,1985.0
57,27.0,29.75,80.25,183.0,6.5479452054794525,1985.0
58,47.0,30.25,79.75,183.0,5.041095890410959,1985.0
59,1.0,29.0,79.25,183.0,4.947945205479452,1985.0
60,81.0,31.25,78.25,183.0,2.336986301369863,1985.0
61,46.0,30.25,79.5,183.0,3.4356164383561643,1985.0
62,68.0,30.75,79.0,183.0,5.013698630136986,1985.0
63,73.0,31.0,78.0,183.0,4.016438356164383,1985.0
64,54.0,30.5,78.25,183.0,4.35068493150685,1985.0
65,18.0,29.75,78.0,183.0,3.841095890410959,1985.0
66,0.0,28.75,80.0,183.0,6.446575342465754,1985.0
67,3.0,29.0,79.75,183.0,6.109589041095891,1985.0
68,70.0,30.75,79.5,183.0,3.9616438356164383,1985.0
69,77.0,31.0,79.0,183.0,5.5698630136986305,1985.0
70,40.0,30.25,78.0,183.0,4.904109589041096,1985.0
71,28.0,30.0,77.75,183.0,3.1506849315068495,1985.0
72,10.0,29.25,80.25,183.0,6.298630136986302,1985.0
73,25.0,29.75,79.75,183.0,5.252054794520548,1985.0
74,5.0,29.25,79.0,183.0,5.279452054794521,1985.0
75,79.0,31.0,79.5,183.0,3.83013698630137,1985.0
76,28.5,29.875,79.25,183.0,4.120547945205479,1985.0
77,75.0,31.0,78.5,183.0,5.865753424657535,1985.0
78,65.0,30.75,78.25,183.0,4.673972602739726,1985.0
79,15.0,29.5,79.75,183.0,5.131506849315069,1985.0
0,67.0,30.75,78.75,183.0,3.1424657534246574,1986.0
1,17.0,29.5,80.25,183.0,5.632876712328767,1986.0
2,13.0,29.5,79.25,183.0,4.032876712328767,1986.0
3,60.0,30.5,79.75,183.0,4.287671232876712,1986.0
4,29.0,30.0,78.0,183.0,3.5534246575342467,1986.0
5,51.5,30.25,80.875,183.0,5.471232876712329,1986.0
6,54.0,30.5,78.25,183.0,3.695890410958904,1986.0
7,45.0,30.25,79.25,183.0,3.852054794520548,1986.0
8,81.0,31.25,78.25,183.0,3.0547945205479454,1986.0
9,8.0,29.25,79.75,183.0,4.5917808219178085,1986.0
10,21.0,29.75,78.75,183.0,3.8794520547945206,1986.0
11,37.0,30.0,80.0,183.0,5.583561643835616,1986.0
12,72.5,30.875,79.0,183.0,3.673972602739726,1986.0
13,79.0,31.0,79.5,183.0,4.336986301369863,1986.0
14,50.0,30.25,80.5,183.0,5.553424657534246,1986.0
15,43.0,30.25,78.75,183.0,3.5178082191780824,1986.0
16,9.0,29.25,80.0,183.0,5.5917808219178085,1986.0
17,63.0,30.75,77.75,183.0,4.241095890410959,1986.0
18,82.0,31.25,79.0,183.0,3.4575342465753423,1986.0
19,0.0,28.75,80.0,183.0,5.726027397260274,1986.0
20,34.0,30.0,79.25,183.0,3.673972602739726,1986.0
21,12.0,29.5,79.0,183.0,3.4383561643835616,1986.0
22,2.0,29.0,79.5,183.0,4.175342465753425,1986.0
23,24.0,29.75,79.5,183.0,3.671232876712329,1986.0
24,61.0,30.5,80.0,183.0,4.556164383561644,1986.0
25,20.0,29.75,78.5,183.0,3.8328767123287673,1986.0
26,73.0,31.0,78.0,183.0,5.641095890410959,1986.0
27,72.0,30.75,80.0,183.0,4.336986301369863,1986.0
28,28.0,30.0,77.75,183.0,2.73972602739726,1986.0
29,65.0,30.75,78.25,183.0,4.347945205479452,1986.0
